endTime,artistName,trackName,msPlayed
2019-07-10 00:47,Led Zeppelin,Babe I'm Gonna Leave You - 2014 Remaster,143962
2019-07-10 14:16,Led Zeppelin,Babe I'm Gonna Leave You - 2014 Remaster,258794
2019-07-10 14:17,Led Zeppelin,You Shook Me - 2014 Remaster,31547
2019-07-10 14:22,Led Zeppelin,Whole Lotta Love - 2012 Remaster,334555
2019-07-10 14:57,Led Zeppelin,What Is and What Should Never Be - 2012 Remaster,286231
2019-07-10 15:03,Led Zeppelin,The Lemon Song - 2012 Remaster,307873
2019-07-10 23:42,Led Zeppelin,The Lemon Song - 2012 Remaster,1416
2019-07-10 23:47,Led Zeppelin,Thank You - 2012 Remaster,289485
2019-07-11 00:57,Led Zeppelin,Heartbreaker - 2012 Remaster,254067
2019-07-11 01:00,Led Zeppelin,Living Loving Maid (She's Just a Woman) - 2012 Remaster,159300
2019-07-11 02:22,Led Zeppelin,Ramble On - 2012 Remaster,274009
2019-07-11 02:26,Led Zeppelin,Moby Dick - 2012 Remaster,260914
2019-07-11 02:28,Led Zeppelin,Bring It on Home - 2012 Remaster,122563
2019-07-11 14:43,Led Zeppelin,Bring It on Home - 2012 Remaster,137193
2019-07-11 14:46,Led Zeppelin,No Quarter - 2007 Remaster,152183
2019-07-11 14:48,Led Zeppelin,Immigrant Song - 2012 Remaster,146250
2019-07-11 14:52,Led Zeppelin,Friends - 2012 Remaster,233901
2019-07-11 14:55,Led Zeppelin,Since I've Been Loving You - 2012 Remaster,9345
2019-07-11 14:55,Led Zeppelin,Celebration Day - 2012 Remaster,161175
2019-07-11 14:59,Led Zeppelin,Celebration Day - 2012 Remaster,210227
2019-07-11 20:54,Led Zeppelin,Since I've Been Loving You - 2012 Remaster,444148
2019-07-12 00:55,Led Zeppelin,Out on the Tiles - 2012 Remaster,649848
2019-07-12 04:01,Led Zeppelin,Gallows Pole - 2012 Remaster,285530
2019-07-12 04:01,Led Zeppelin,Since I've Been Loving You - 2012 Remaster,766
2019-07-12 04:01,Led Zeppelin,Out on the Tiles - 2012 Remaster,162
2019-07-12 04:05,Led Zeppelin,Out on the Tiles - 2012 Remaster,247344
2019-07-12 04:10,Led Zeppelin,Gallows Pole - 2012 Remaster,297929
2019-07-12 04:14,Led Zeppelin,Tangerine - 2012 Remaster,228298
2019-07-12 14:48,Led Zeppelin,Tangerine - 2012 Remaster,47087
2019-07-12 14:54,Led Zeppelin,That's the Way - 2012 Remaster,337109
2019-07-12 14:58,Led Zeppelin,Bron-Y-Aur Stomp - 2012 Remaster,257346
2019-07-12 15:00,Led Zeppelin,Hats off To (Roy) Harper - 2012 Remaster,142106
2019-07-12 15:06,Tom Petty and the Heartbreakers,American Girl,47014
2019-07-12 15:06,Led Zeppelin,Travelling Riverside Blues - 29/6/69 Top Gear; 2016 Remaster,310906
2019-07-15 17:05,Tom Petty and the Heartbreakers,American Girl,28978
2019-07-15 17:09,Tom Petty,Free Fallin',254546
2019-07-16 00:14,Tom Petty and the Heartbreakers,Mary Jane's Last Dance,271653
2019-07-16 00:17,Tom Petty,You Wreck Me,202000
2019-07-16 00:20,Tom Petty,I Won't Back Down,176066
2019-07-16 00:21,Tom Petty,Saving Grace,82117
2019-07-16 00:28,Tom Petty,You Don't Know How It Feels,286720
2019-07-16 00:30,Tom Petty and the Heartbreakers,Don't Do Me Like That,160693
2019-07-16 00:34,Tom Petty and the Heartbreakers,Listen To Her Heart,84799
2019-07-16 00:37,Tom Petty and the Heartbreakers,Breakdown,162280
2019-07-16 00:41,Tom Petty and the Heartbreakers,Walls (Circus),263573
2019-07-16 01:02,Tom Petty and the Heartbreakers,The Waiting,135396
2019-07-16 01:07,Tom Petty and the Heartbreakers,Don't Come Around Here No More,284792
2019-07-16 01:07,Tom Petty and the Heartbreakers,Angel Dream (No.2),1346
2019-07-16 01:07,Tom Petty and the Heartbreakers,Southern Accents,35433
2019-07-16 01:08,Tom Petty and the Heartbreakers,I Should Have Known It,16346
2019-07-16 01:08,Tom Petty and the Heartbreakers,Dreamville,30743
2019-07-16 01:11,Tom Petty and the Heartbreakers,Refugee,200026
2019-07-16 01:17,Tom Petty and the Heartbreakers,American Girl,212800
2019-07-16 01:18,Tom Petty and the Heartbreakers,The Best Of Everything - Alternate Version / Extra Verse,29908
2019-07-16 01:21,Tom Petty,Wildflowers,190013
2019-07-16 01:22,Tom Petty and the Heartbreakers,Learning To Fly,57418
2019-07-16 01:25,Tom Petty,Wildflowers,190013
2019-07-16 01:29,Tom Petty and the Heartbreakers,Learning To Fly,240693
2019-07-16 01:33,Tom Petty and the Heartbreakers,Here Comes My Girl,242068
2019-07-16 01:33,The White Stripes,Jimmy The Exploder,4643
2019-07-16 01:35,The White Stripes,You're Pretty Good Looking (For a Girl),109720
2019-07-16 01:38,The White Stripes,Hello Operator,156266
2019-07-16 01:41,The White Stripes,Little Bird,186800
2019-07-16 01:43,The White Stripes,Apple Blossom,133293
2019-07-16 01:46,The White Stripes,I'm Bound To Pack It Up,189973
2019-07-16 01:51,The White Stripes,Death Letter,269946
2019-07-16 01:54,The White Stripes,"Sister, Do You Know My Name?",171840
2019-07-16 01:57,The White Stripes,Truth Doesn't Make A Noise,194546
2019-07-16 02:01,The White Stripes,A Boy's Best Friend,262080
2019-07-16 02:03,The White Stripes,Let's Build A Home,118400
2019-07-16 02:05,The White Stripes,"Jumble, Jumble",113600
2019-07-16 02:08,The White Stripes,Why Can't You Be Nicer To Me?,202240
2019-07-16 02:11,The White Stripes,Your Southern Can Is Mine,149026
2019-07-16 02:14,The White Stripes,Conquest,168306
2019-07-16 02:16,Black Rebel Motorcycle Club,Spread Your Love,109554
2019-07-16 15:28,Black Rebel Motorcycle Club,Spread Your Love,24868
2019-07-16 15:31,The White Stripes,Dead Leaves And The Dirty Ground,183933
2019-07-16 15:33,The White Stripes,Hotel Yorba,130333
2019-07-16 15:36,The White Stripes,I'm Finding It Harder To Be A Gentleman,174333
2019-07-16 15:38,The White Stripes,Fell In Love With A Girl,110093
2019-07-16 15:40,The White Stripes,Expecting,123266
2019-07-16 15:41,The White Stripes,Little Room,50373
2019-07-16 15:44,The White Stripes,The Union Forever,206333
2019-07-16 15:47,The White Stripes,The Same Boy You've Always Known,189666
2019-07-16 15:50,The White Stripes,We're Going To Be Friends,142226
2019-07-16 15:53,The White Stripes,Offend In Every Way,186240
2019-07-16 15:55,The White Stripes,I Think I Smell A Rat,124533
2019-07-16 15:57,The White Stripes,Aluminum,139160
2019-07-16 16:01,The White Stripes,I Can't Wait,218866
2019-07-16 16:03,The White Stripes,Now Mary,107173
2019-07-16 16:06,The White Stripes,I Can Learn,211800
2019-07-16 16:08,The White Stripes,This Protector,132200
2019-07-16 21:22,The White Stripes,The Air Near My Fingers,220266
2019-07-17 01:15,Yeah Yeah Yeahs,Maps,62772
2019-07-17 01:15,The White Stripes,Dead Leaves And The Dirty Ground,18204
2019-07-17 01:19,The White Stripes,Seven Nation Army,231733
2019-07-17 01:22,The White Stripes,Black Math,183973
2019-07-17 01:26,The White Stripes,There's No Home For You Here,223600
2019-07-17 01:29,The White Stripes,I Just Don't Know What To Do With Myself,166466
2019-07-17 01:32,The White Stripes,"In The Cold, Cold Night",178360
2019-07-17 01:35,The White Stripes,I Want To Be The Boy To Warm Your Mother's Heart,200533
2019-07-17 01:39,The White Stripes,You've Got Her In Your Pocket,219773
2019-07-17 01:58,The White Stripes,Ball And Biscuit,439066
2019-07-17 02:01,The White Stripes,The Hardest Button To Button,212426
2019-07-17 02:25,The White Stripes,Little Acorns,249200
2019-07-17 02:27,The White Stripes,Hypnotize,108400
2019-07-17 02:31,The White Stripes,The Air Near My Fingers,220266
2019-07-17 02:34,The White Stripes,"Girl, You Have No Faith In Medicine",197733
2019-07-17 02:38,The White Stripes,Well It's True That We Love One Another,219533
2019-07-17 15:11,The White Stripes,Seven Nation Army,231733
2019-07-17 15:14,The White Stripes,Black Math,183973
2019-07-17 15:47,The White Stripes,There's No Home For You Here,223600
2019-07-17 15:50,The White Stripes,I Just Don't Know What To Do With Myself,166466
2019-07-17 15:53,The White Stripes,"In The Cold, Cold Night",178360
2019-07-17 15:56,The White Stripes,I Want To Be The Boy To Warm Your Mother's Heart,200533
2019-07-18 00:24,The White Stripes,You've Got Her In Your Pocket,219773
2019-07-18 02:49,The White Stripes,Ball And Biscuit,439066
2019-07-18 02:53,The White Stripes,The Hardest Button To Button,212426
2019-07-18 02:57,The White Stripes,Little Acorns,249200
2019-07-18 02:59,The White Stripes,Hypnotize,108400
2019-07-18 03:03,The White Stripes,The Air Near My Fingers,220266
2019-07-18 03:06,The White Stripes,"Girl, You Have No Faith In Medicine",197733
2019-07-18 03:10,The White Stripes,Well It's True That We Love One Another,219533
2019-07-18 03:14,The White Stripes,Rag And Bone,228000
2019-07-18 03:15,The Strokes,"Call It Fate, Call It Karma",105588
2019-07-18 03:18,The White Stripes,Blue Orchid,157560
2019-07-18 03:22,The White Stripes,The Nurse,227373
2019-07-18 03:25,The White Stripes,The Nurse,743
2019-07-18 03:25,The White Stripes,My Doorbell,204644
2019-07-18 03:37,The White Stripes,Blue Orchid,146866
2019-07-18 03:37,The White Stripes,Blue Orchid,0
2019-07-18 03:41,The White Stripes,The Nurse,227373
2019-07-18 03:45,The White Stripes,My Doorbell,241867
2019-07-18 03:48,The White Stripes,Forever For Her (Is Over For Me),195467
2019-07-18 03:50,The White Stripes,Little Ghost,138893
2019-07-18 03:53,The White Stripes,The Denial Twist,155773
2019-07-18 03:57,The White Stripes,White Moon,241427
2019-07-18 04:01,The White Stripes,Instinct Blues,256373
2019-07-18 04:02,The White Stripes,Passive Manipulation,35227
2019-07-18 04:06,The White Stripes,"Take, Take, Take",262573
2019-07-18 04:14,The White Stripes,As Ugly As I Seem,180843
2019-07-18 15:21,The White Stripes,Blue Orchid,157560
2019-07-18 15:25,The White Stripes,The Nurse,227373
2019-07-18 15:29,The White Stripes,My Doorbell,241866
2019-07-18 15:32,The White Stripes,Forever For Her (Is Over For Me),195466
2019-07-18 15:34,The White Stripes,Little Ghost,138893
2019-07-18 15:37,The White Stripes,The Denial Twist,155773
2019-07-19 00:53,The White Stripes,White Moon,241426
2019-07-19 00:58,The White Stripes,Passive Manipulation,35226
2019-07-19 00:58,The White Stripes,Instinct Blues,256373
2019-07-19 00:59,The White Stripes,"Take, Take, Take",56845
2019-07-19 14:46,The White Stripes,"Take, Take, Take",205729
2019-07-19 14:50,The White Stripes,As Ugly As I Seem,249960
2019-07-19 14:54,The White Stripes,Red Rain,232733
2019-07-19 14:58,The White Stripes,I'm Lonely (But I Ain't That Lonely Yet),259573
2019-07-20 00:11,The White Stripes,Little Bird,186800
2019-07-20 00:13,The Black Keys,Turn Blue,12459
2019-07-20 00:13,Pixies,Wave of Mutilation,124773
2019-07-20 00:18,Pusha T,Millions,309946
2019-07-20 00:22,Jimmy Cliff,The Harder They Come,220533
2019-07-20 00:26,Bone Thugs-N-Harmony,Tha Crossroads,223546
2019-07-20 00:33,Gayngs,Faded High,448466
2019-07-20 00:40,Nine Inch Nails,Head Like A Hole,299640
2019-07-20 00:43,Hudson Mohawke,Ryderz,162453
2019-07-20 00:48,Stereolab,Diagonals,315120
2019-07-20 00:51,T. Rex,Life Is Strange,150600
2019-07-20 00:54,Parliament,Chocolate City,202665
2019-07-20 00:55,The Kinks,Come On Now,31532
2019-07-20 00:55,The White Stripes,The Nurse,0
2019-07-20 00:56,The Kinks,Come On Now,76641
2019-07-20 01:00,New York Dolls,Personality Crisis,221507
2019-07-20 01:03,MC5,Looking at You,181307
2019-07-20 01:05,The Sonics,Psycho,140867
2019-07-20 01:08,? & The Mysterians,96 Tears,177427
2019-07-20 01:10,The Cramps,Human Fly,136427
2019-07-20 01:14,The Clash,Should I Stay or Should I Go - Remastered,188240
2019-07-20 01:15,Castaways,"Liar, Liar",110493
2019-07-20 01:17,The Who,I Can't Explain - Mono Version,125320
2019-07-20 01:21,Patti Smith,Free Money,232040
2019-07-20 01:24,Shocking Blue,Send Me A Postcard,160827
2019-07-20 01:26,The Third Bardo,I'm Five Years Ahead of My Time,136293
2019-07-20 01:26,Love,Alone Again Or - 2015 Remaster,0
2019-07-20 01:26,Love,Alone Again Or - 2015 Remaster,5656
2019-07-20 01:29,The Third Bardo,I'm Five Years Ahead of My Time,136293
2019-07-20 01:32,Love,Alone Again Or - 2015 Remaster,197275
2019-07-20 01:35,New York Dolls,Trash,188307
2019-07-20 01:38,Them,Gloria (feat. Van Morrison) - Stereo Version,156800
2019-07-20 01:41,Richard Hell,Blank Generation - 2013 Remaster,167840
2019-07-20 01:45,Iggy Pop,Nightclubbing,255832
2019-07-20 01:48,Lou Reed,Vicious,176533
2019-07-20 01:52,Patti Smith,Dancing Barefoot,256533
2019-07-20 01:57,The Velvet Underground,I'm Waiting For The Man,279520
2019-07-20 02:00,Black Sabbath,Paranoid - 2016 Remaster,168406
2019-07-20 02:04,David Bowie,Rebel Rebel - 2016 Remaster,274747
2019-07-20 02:06,Misfits,Last Caress,119827
2019-07-20 02:07,NEU!,Hero,60093
2019-07-20 02:07,NEU!,Hero,0
2019-07-20 02:09,Misfits,Last Caress,119827
2019-07-20 02:16,NEU!,Hero,431760
2019-07-20 02:20,Peter Hammill,Nadir's Big Chance - 2006 Digital Remaster,213610
2019-07-20 02:22,Ramones,Blitzkrieg Bop - 2016 Remaster,134467
2019-07-20 02:25,Buzzcocks,Ever Fallen in Love (With Someone You Shouldn't've?) - 1996 Remastered Version,163693
2019-07-20 02:29,The 101ers,Keys to Your Heart,222893
2019-07-20 02:31,The Monks,Complication,142613
2019-07-20 02:34,The Sonics,Have Love Will Travel,160400
2019-07-20 02:36,The Troggs,Wild Thing - Rerecorded,150587
2019-07-20 02:40,The Rolling Stones,"Paint It, Black",202267
2019-07-20 02:42,Little Richard,Rip It Up,141400
2019-07-20 02:45,The Byrds,Eight Miles High,214640
2019-07-20 02:48,The Creation,Making Time,177453
2019-07-20 02:51,Loretta Lynn,The Pill,158960
2019-07-20 02:54,Count Five,Psychotic Reaction,185524
2019-07-20 02:57,The Spencer Davis Group,I'm A Man,171827
2019-07-20 03:02,The Kinks,All Day and All of the Night,8531
2019-07-20 16:54,The Kinks,All Day and All of the Night,131951
2019-07-20 16:58,The Wailers,Out of Our Tree,213333
2019-07-20 17:00,The Moving Sidewalks,99th Floor Tantara Single,135626
2019-07-20 17:03,Count Five,Psychotic Reaction - Rarities Version,189848
2019-07-20 17:05,The 13th Floor Elevators,Slip Inside This House - Stereo LP Version,75549
2019-07-20 19:37,The 13th Floor Elevators,Slip Inside This House - Stereo LP Version,8498
2019-07-20 19:37,Miike Snow,Enter The Jokers Lair,21014
2019-07-20 19:37,Miike Snow,Genghis Khan,12608
2019-07-20 19:39,Miike Snow,The Wave,66687
2019-07-20 20:15,M83,Midnight City,168901
2019-07-20 20:17,The 13th Floor Elevators,You're Gonna Miss Me (2008 Remastered Original Mono LP Version),146737
2019-07-20 21:17,Misfits,Last Caress,0
2019-07-20 21:17,The Litter,Action Woman,24213
2019-07-20 21:19,The Litter,Action Woman,129301
2019-07-20 21:22,The Count Bishops,Teenage Letter,145067
2019-07-20 21:26,Patti Smith,Dancing Barefoot,256533
2019-07-20 21:29,The Velvet Underground,White Light/White Heat,167653
2019-07-20 21:36,Silver Apples,Velvet Cave,140906
2019-07-20 22:26,Silver Apples,Velvet Cave,7500
2019-07-20 22:31,Edgar Broughton Band,Out Demons Out - 2001 Remaster,288200
2019-07-20 22:33,Johnny Kidd & The Pirates,Shakin' All Over,141000
2019-07-20 22:36,Kilburn & The High Roads,Rough Kids,146480
2019-07-20 22:38,The Randoms,Let's Get Rid of NY,109944
2019-07-20 22:42,Roxy Music,Do The Strand,242123
2019-07-20 22:45,Shocking Blue,Love Buzz,225533
2019-07-20 22:48,Captain Beefheart & His Magic Band,Zig Zag Wanderer,158800
2019-07-20 23:57,The Electric Prunes,I Had Too Much to Dream (Last Night),178266
2019-07-21 00:00,The Electric Prunes,Try Me on for Size,142040
2019-07-21 00:03,MC5,I Don’t Mind (1965),182177
2019-07-21 00:04,Ramones,Judy Is a Punk - 2016 Remaster,92480
2019-07-21 00:08,Sex Pistols,God Save the Queen,200080
2019-07-21 00:12,The Stooges,T.V. Eye - 2005 Remaster,257479
2019-07-21 00:14,The Controllers,(The Original) Neutron Bomb,125400
2019-07-21 00:19,The Rolling Stones,(I Can't Get No) Satisfaction - Mono Version,222813
2019-07-21 00:21,Jerry Lee Lewis,Great Balls Of Fire,109706
2019-07-21 00:23,Bunker Hill,The Girl Can't Dance,115560
2019-07-21 00:26,The Rugbys,"You, I",172948
2019-07-21 00:28,Vince Taylor & His Playboys,Brand New Cadillac,157066
2019-07-21 00:33,The Seeds,Evil Hoodoo,319970
2019-07-21 00:39,The Groundhogs,Cherry Red - 2003 Remastered Version,343506
2019-07-21 00:42,The Remains,Don't Look Back,158173
2019-07-21 00:46,Dead Kennedys,Holiday in Cambodia,224866
2019-07-21 00:55,Johnny Burnette & The Rock 'N' Roll Trio,The Train Kept A Rollin',139453
2019-07-21 00:57,CAN,Waiting For The Streetcar,108921
2019-07-21 01:01,Flamin' Groovies,Shake Some Action,273306
2019-07-21 01:05,Amon Düül II,Archangels Thunderbird,213400
2019-07-21 01:09,Love,Always See Your Face,209133
2019-07-21 01:12,The Troggs,I Can't Control Myself (Rerecorded),186293
2019-07-21 01:16,Mott The Hoople,Crash Street Kids,231539
2019-07-21 01:18,Flamin' Groovies,Slow Death,0
2019-07-21 01:18,Flamin' Groovies,Slow Death,114783
2019-07-21 01:18,The Litter,Action Woman,0
2019-07-21 01:22,The Groundhogs,Cherry Red - 2003 Remastered Version,237781
2019-07-21 01:23,Winds of Spirits,Whale Sounds for Sleep,0
2019-07-21 01:23,Sounds of Ice,Whale Samples 2,0
2019-07-21 01:23,Whales Sample,Healing Whale,3156
2019-07-21 01:23,Whale Song,Relaxing Whale Songs,12750
2019-07-21 01:23,Humpback Sounds,Ambient Whales,21468
2019-07-21 01:24,Humpback Sounds,Relaxing Whales,13593
2019-07-21 01:24,Winds of Spirits,Peaceful Underwater Sounds,14750
2019-07-21 01:24,Whale Song,Songs of Whales,8312
2019-07-21 01:25,Aphex Twin,#3,41031
2019-07-21 01:30,Aphex Twin,#4,3312
2019-07-21 04:40,Aphex Twin,#3,97077
2019-07-21 04:46,Aphex Twin,#3,329646
2019-07-21 04:48,Aphex Twin,Avril 14th,88444
2019-07-21 04:50,Aphex Twin,Avril 14th,1393
2019-07-21 04:50,Aphex Twin,#3,1462
2019-07-21 04:50,Aphex Twin,#3,1184
2019-07-21 04:50,Aphex Twin,Windowlicker,278
2019-07-21 04:50,Aphex Twin,aisatsana [102],650
2019-07-21 04:50,Aphex Twin,aisatsana [102],156641
2019-07-21 04:51,Aphex Twin,#3,6617
2019-07-21 04:51,Aphex Twin,aisatsana [102],1369
2019-07-21 15:21,Aphex Twin,#3,457685
2019-07-21 15:28,Aphex Twin,Windowlicker,368400
2019-07-21 15:32,Aphex Twin,Xtal,293751
2019-07-21 15:46,Screamin' Jay Hawkins,I Put a Spell On You,145866
2019-07-21 15:48,Bo Diddley,Hey! Bo Diddley,130173
2019-07-21 15:53,Jonathan Richman & The Modern Lovers,Roadrunner (Once),283026
2019-07-21 15:56,Sparks,At Home At Work At Play,185016
2019-07-21 15:59,The Pretty Things,Get Yourself Home,136904
2019-07-21 16:04,The Deviants,Garbage,335760
2019-07-21 16:07,Alice Cooper,I'm Eighteen - 2004 Remaster,178266
2019-07-21 16:10,Sir Douglas Quintet,She's About a Mover,145000
2019-07-21 16:13,Brian Eno,Needles In The Camel's Eye - 2004 Digital Remaster,191053
2019-07-21 16:15,The Easybeats,Sorry,154000
2019-07-21 16:18,The Eyes,When the Night Falls,156480
2019-07-21 16:20,David Peel and The Lower East Side,Up Against the Wall,104666
2019-07-21 16:25,The Sensational Alex Harvey Band,"The Hot City Symphony, Pt. 1: Vambo",303026
2019-07-21 16:27,The Woolies,Who Do You Love,123493
2019-07-21 16:32,Rocket From The Tombs,30 Seconds Over Tokyo - Live,293804
2019-07-21 16:33,Jack Starr,Born Bad,80005
2019-07-21 16:35,Rockin' Ramrods,She Lied,127414
2019-07-21 16:38,Debris',One Way Spit,170160
2019-07-21 16:42,The Monks,I Hate You,213706
2019-07-21 16:44,Small Faces,What'Cha Gonna Do About It,117266
2019-07-21 16:46,The Turtles,Outside Chance,127906
2019-07-21 16:50,John Cale,Fear Is A Man's Best Friend,232840
2019-07-21 16:52,The Shadows Of Knight,It Always Happens That Way,115466
2019-07-21 16:54,Elvis Presley,Mystery Train,144946
2019-07-21 19:57,Aphex Twin,#3,23722
2019-07-21 19:57,Jerry McCain and His Upstarts,A Cutie Named Judy,109928
2019-07-22 15:15,Aphex Twin,Jynweythek,4643
2019-07-22 15:15,Aphex Twin,Windowlicker,12051
2019-07-22 15:17,The Sonics,The Witch,22128
2019-07-22 15:17,Aphex Twin,Windowlicker,85519
2019-07-22 15:21,Donny Hathaway,"Jealous Guy - Live at the Bitter End, New York City, 1971",165511
2019-07-22 15:23,Gram Parsons,She - Remastered Version,94992
2019-07-22 15:26,The Monks,I Hate You,213706
2019-07-22 15:28,Tom Waits,Step Right Up,94200
2019-07-22 15:29,Jim James,I Just Wasn't Made For These Times,60557
2019-07-22 16:00,Tim Heidecker,Work from Home,148143
2019-07-22 16:00,Jenny Hval,Ashes to Ashes,4365
2019-07-22 16:00,Kasper Marott,Drømmen Om Ø - Forever Mix ’19,1532
2019-07-22 16:05,Jenny Hval,Ashes to Ashes,255191
2019-07-22 16:08,Mark Ronson,True Blue (feat. Angel Olsen),178011
2019-07-23 02:41,Mark Ronson,True Blue (feat. Angel Olsen),348488
2019-07-23 02:46,Floating Points,LesAlpx,281141
2019-07-23 03:00,Kasper Marott,Drømmen Om Ø - Forever Mix ’19,844803
2019-07-23 03:04,Róisín Murphy,Incapable - Edit,210526
2019-07-23 03:07,Alex G,Gretel,190218
2019-07-23 03:16,Róisín Murphy,Incapable,505862
2019-07-23 03:20,Jai Paul,He,268000
2019-07-23 03:25,Jai Paul,Do You Love Her Now,274995
2019-07-23 03:27,Sleater-Kinney,Hurry On Home,168208
2019-07-23 03:32,Clairo,Bags,260520
2019-07-23 03:36,Empath,Roses That Cry,229888
2019-07-23 03:39,FKA twigs,cellophane,204248
2019-07-23 03:43,Bruce Springsteen,Hello Sunshine,234240
2019-07-23 03:47,Mannequin Pussy,Drunk II,268695
2019-07-23 03:51,Beyoncé,Before I Let Go - Homecoming Live Bonus Track,240776
2019-07-23 03:57,Damon Locks,The Colors That You Bring,354306
2019-07-23 04:01,Vampire Weekend,This Life,217698
2019-07-23 14:43,Vampire Weekend,This Life,6060
2019-07-23 14:46,ROSALÍA,Con Altura,151510
2019-07-23 14:52,Aleksi Perälä,NL-L56-18-07442,344925
